ANO,MES,COD_UF,COD_MESO,COD_MICRO,COD_MUNICIPIO,COD_PRODUTO,SAFRA,IRRIGADO,COD_FONTE,COD_FASE,COD_OCORRENCIA,EM_FORMACAO,PLANTADA,COLHIDA,PERC_COLHIDO_MES,PRODUCAO,RENDIMENTO,PRECO,OBSERVACAO,DT_ATUALIZACAO,SGL_SIGLA,COLHIDO_ACUMULADO,PRECO_MEDIO_ANUAL,
2015,12,32,1,2,1001,0139.2010,0,N,9,6,2,190,160,160,30,173,1081,2500.00,"Borracha coag. (não irrigada) - Queda no RM/HA, devido a falta de chuvas.",07/12/2015,GVIGNATTI,100,2497.5,
2015,12,32,1,2,1001,0139.2010,0,S,9,6,2,240,160,160,30,230,1438,2500.00,"Borracha coag.(irrigada) - Queda de área, devido a falta de água nos reservatórios e altas temperaturas.",07/12/2015,GVIGNATTI,100,2497.5,
2015,12,32,1,2,1001,0139.9060,0,N,9,6,9,0,2,2,15,2,1000,2250.00,Palmito(não irrigado) - RM/HA abaixo da média. Plantios realizados em área umidas.,07/12/2015,GVIGNATTI,100,2217.5,
2015,12,32,1,2,1001,9119.4040,0,N,9,6,9,0,5,5,30,100,20000,1200.00,"Mandioca p/ mesa - Aumento de área pelos assentamentos do Municipio incentivados pelo programa do governo federal: PAA e PNAE e vendas em feira livres. Confirma-se o preço pago ao produtor. Outubro - Foi mantido o RM/HA, em função de uma baixa área em plantio ou seja bem cuidada.",07/12/2015,GVIGNATTI,100,1140,
2015,12,32,1,2,3908,0111.0020,1,N,9,6,2,0,50,50,0,125,2500,1000.00,"Arroz 1ª safra(não irrigado) Queda no RM/HA, devido as estiagens no decorrer do ciclo produtivo.",11/12/2015,GVIGNATTI,100,1000,
2015,12,32,1,2,3908,0111.0070,1,N,9,6,2,0,100,100,0,25,250,550.00,"Milho 1ª safra(não irrigado) - Queda no RM/HA, devido a falta de chuvas e altas temperaturas.",11/12/2015,GVIGNATTI,100,550,
2015,12,32,1,2,3908,0111.0070,1,S,9,6,2,0,400,400,0,400,1000,550.00,"Milho em grãos 1ª safra(irrigado) - Queda no RM/HA, devido a falta de chuvas e altas temperaturas.",11/12/2015,GVIGNATTI,100,550,
2015,12,32,1,2,3908,0111.0070,2,S,9,0,0,0,0,0,,0,0,,Milho em grãos 2ª safra(irrigado) - Não haverá plantio.,11/12/2015,GVIGNATTI,0,0,
2015,12,32,1,2,3908,0113.0010,0,N,9,6,2,0,50,50,20,2000,40000,33.00,"Cana-de-Açucar(não irrigada) - Queda de área, devido a falta de chuvas. Mês de Agosto - Após levantamento realizados pelos técnicos do Incaper junto aos alambiques do Município, constatou-se uma área plantada de 50 ha da cultura. Outubro - Queda no RM/HA, devido a estiagem.",11/12/2015,GVIGNATTI,100,32.1,
2015,12,32,1,2,3908,0119.1030,1,S,9,6,2,0,140,140,0,84,600,2000.00,"Feijão1ª safra(irrigado) - Segundo o téc. houve queda no RM/HA, devido a falta de chuvas e altas temperaturas.",11/12/2015,GVIGNATTI,100,2000,
2015,12,32,1,2,3908,0119.3010,0,N,9,6,2,0,1,1,0,15,15000,1200.00,"Abacaxi(não irrigado) - Queda de área, vez que parte dos produtores não renovaram suas lavouras devido a falta de mão-de-obra na região. Queda no RM/HA, devido a falta de chuvas. Confirmo o preço do produto no mercado. Outubro -Queda no RM/ha",11/12/2015,GVIGNATTI,100,1360,
2015,12,32,1,2,3908,0119.3010,0,S,9,6,2,0,2,2,0,50,25000,1200.00,"Abacaxi(irrigado) - Queda de área, devido a não renovação pelos produtores(falta de mão-deobra). RM/HA acima da média, devido ao sistema de plantio em fileiras duplas. Palntio de mais mudas por área. Queda no RM/HA, devido a estiagem prolongada. Confirmo o preço do produto no mercado. Outubro - Queda no RM/HA, devido a estiagem.",11/12/2015,GVIGNATTI,100,1360,
2015,12,32,1,2,3908,0119.3020,0,S,9,6,9,0,10,10,20,140,14000,600.00,"Melancia - Mês de Agosto - A área de 5 ha passou para 10 ha. Incremento de área pelos pequenos produtores, incentivados pelo programa do Governo Federal.",11/12/2015,GVIGNATTI,100,600,
2015,12,32,1,2,3908,0119.4040,0,N,9,6,2,0,210,210,30,3150,15000,60.00,"Mandioca p/idústria(não irrigada) - Queda de área, devido a estiagem prolongada. Confirmo o preço do produto no mercado.",11/12/2015,GVIGNATTI,100,72.1,
2015,12,32,1,2,3908,0119.9010,0,S,9,6,9,0,30,30,0,270,9000,650.00,Abóbora(irrigada) - Incremento de área pelos pequenos produtores do Município. Segundo os tec. do Incaper novos plantios estão sendo realizados.,11/12/2015,GVIGNATTI,100,650,
2015,12,32,1,2,3908,0121.1050,0,S,9,6,9,0,4,4,20,100,25000,1800.00,"Aface (irrigado) - Aumento de área pelos assentamentos e pequenos produtores incentivados pelos programas do Governo Federal e vendas em feiras livres. Aumento no RM/HA, devido aos bons tratos culturais.",11/12/2015,GVIGNATTI,100,1685,
2015,12,32,1,2,3908,0121.1160,0,S,9,0,0,0,0,0,,0,0,,Couve - O produtor até o momento desitiu do plantio.,11/12/2015,GVIGNATTI,0,0,
2015,12,32,1,2,3908,0121.2090,0,S,9,6,2,0,1,1,30,10,10000,3000.00,"Quiabo(irrigado) - Plantios realizados nos assentamentos, incentivados pelos Programas do Governo Federal e vendas em feiras livres. Queda no RM/HA, devido a falta de chuvas.",11/12/2015,GVIGNATTI,100,2495,
2015,12,32,1,2,3908,0121.2100,0,S,9,6,2,0,5,5,25,200,40000,1500.00,"Tomate estaq. (irrigado) - teve início de produção, houve queda no RM/HA em função da falta de chuvas, ocasionando altas temperaturas. Mês de Agosto - Incremento de área, devido ao bom preço do produto no mercado. A área de 2ha passou para 5 ha.",11/12/2015,GVIGNATTI,100,1365,
2015,12,32,1,2,3908,0121.3110,0,S,9,6,2,0,1,1,20,20,20000,1650.00,"Inhame (irrigado) - Queda no RM/HA, devido a estiagem. Outubro - queda no RM/HA, devido a estiagem.",11/12/2015,GVIGNATTI,100,1320,
2015,12,32,1,2,3908,0121.6040,0,S,9,6,9,0,5,5,25,50,10000,1500.00,"Milho verde(irrigado) - Produção para ser vendido em feiras livres. Abril/2015 - ALTERADO por MAURO para 10.000 kg/ha. REVISAR RENDIMENTO. Incremento de área pelos produtores, devido ao bom preço do produto no mercado.",11/12/2015,GVIGNATTI,100,1500,
2015,12,32,1,2,3908,0131.0010,0,N,9,6,2,0,25,25,0,120,4800,700.00,"Laranja(não irrigada) - RM/HA, abaixo da média, vez que as lavouras não são bem cuidadas.",11/12/2015,GVIGNATTI,100,765,
2015,12,32,1,2,3908,0132.0010,0,S,9,6,9,0,2,2,30,20,10000,4000.00,"Uva para mesa(irrigada) - Segundo o téc. a Uva existente no Município e para mesa e não para suco como vinha sendo informado. A área que iria ser erradicada o produtor desistiu e passou a cuidar melhor. Outubro - Queda no RM/HA, devido a estiagem.",11/12/2015,GVIGNATTI,100,3291,
2015,12,32,1,2,3908,0133.1040,0,N,9,6,2,0,10,10,20,140,14000,3000.00,"Limão(não irrigado) RM/HA abaixo da media, devido a falta de chuvas e lavouras com falta de tratos culturais adequados. Outubro - Queda no RM/HA, devido a estiagem prolongada.",11/12/2015,GVIGNATTI,100,1660,
2015,12,32,1,2,3908,0133.2080,0,N,9,6,2,0,15,15,20,90,6000,800.00,"Banana(não irrigada) - Queda no RM/HA em consequência da estiagem. Outubro - Queda no RM/HA, devido a estiagem.",11/12/2015,GVIGNATTI,100,857.5,
2015,12,32,1,2,3908,0133.2080,0,S,9,6,2,10,80,80,20,1200,15000,800.00,"Banana(irrigada) - Aumento de área pelos produtores incentivados pelos programas do Governo Federal e vendas em feira livre e CEASA NORTE. Queda no RM/HA em consequência da estiagem prolongada.Mês de agosto - Incremento de área, devido a facilidade na comercialização do produto no mercado. Outubro - Téc confirmam o RM/HA",11/12/2015,GVIGNATTI,100,872.5,
2015,12,32,1,2,3908,0133.2330,0,S,9,6,2,0,190,190,20,8550,45000,700.00,"Mamaõ (irrigado) - Aumento de área, vez que um grande produtor fez arrendamento de terra e aumentou o plantio. Queda no RM/HA, devido a falta de chuvas ocasinando altas temperaturas. Confirmo o preço do produto. Mês de Agosto - Novos plantios estão sendo realizados pelos produtores. Outubro - Queda no RM/HA, devido a estiagem.",11/12/2015,GVIGNATTI,100,740,
2015,12,32,1,2,3908,0133.2340,0,N,9,4,2,0,10,10,100,150,15000,600.00,Manga - Mês de Agosto - Após levantamento realizado pelos Téc. do Incaper e Secretaria Municipal de Agricultura a área do Município passou para 10 ha. Outubro - Previsão de queda no RM/HA.,11/12/2015,GVIGNATTI,100,600,
2015,12,32,1,2,3908,0133.2360,0,S,9,6,2,0,15,15,30,195,13000,2100.00,"Maracuja (irrigado) - Toda a área entra em proução em 2015. Queda no RM/HA, devido a falta de chuvas.",11/12/2015,GVIGNATTI,100,1682.5,
2015,12,32,1,2,3908,0133.3030,0,N,9,6,2,0,40,40,30,320,8000,700.00,"Coco(não irrigado) - RM/HA baixo em função da falta de chuvas no decorrer do ano. Outubro - Queda no RM/HA, falta de chuvas.",11/12/2015,GVIGNATTI,100,616.5,
2015,12,32,1,2,3908,0133.3030,0,S,9,6,9,0,50,50,30,900,18000,700.00,"Coco (irrigado) - Queda no RM/HA, devido a estiagem prolongada.",11/12/2015,GVIGNATTI,100,616.5,
2015,12,32,1,2,3908,0134.0022,0,N,9,6,2,0,500,500,0,400,800,5000.00,"Café Conilon (não irrigado) - Parte da área foi erradicada e parte foi renovada com plantios irrigados. Queda no RM/HA, devido a falta de chuvas que vem ocorrendo na região. Mês de agosto -Segundo o técnico do Incaper o RM/HA vai ser mesmo de 600kg/ha = 10 sacas/ha.",11/12/2015,GVIGNATTI,100,4762.5,
2015,12,32,1,2,3908,0134.0022,0,S,9,6,2,2500,14300,14300,0,25740,1800,5000.00,"Café Conilon (irrigado) - 200 ha da área em formação entra em produção a partir de 2015. Previsão de queda no RM/HA, devido aos longos períodos de estiagem no decorrer do ano. Mês de Agosto - Após reunião com todos os órgãos Municipais houve um ajuste no RM/HA. O téc. confirma o RM/HA de1500kg/ha = 25 sacas/ha para a safra de 2014/2015. Tudo isso em função da estiagem prolongada no decorrer do ano, cochonilhas e altas temperaturas. Outubro - O RM/HA foi ajustado após uma consulta realizada junto aos produtores do Município.",11/12/2015,GVIGNATTI,100,4775,
2015,12,32,1,2,3908,0135.0010,0,N,9,6,2,20,33,33,50,8,242,9000.00,"Cacau(não irrigado) -Queda no RM/HA, devido a falta de chuvas no decorrer do ano. A área existente foi passada pelo técnico do INCAPER. Confirmo o preço do produto no mercado.",11/12/2015,GVIGNATTI,100,8150,
2015,12,32,1,2,3908,0139.1060,0,S,9,6,9,180,300,300,30,900,3000,22000.00,"Pimenta-do-Reino - A área em produção passou para 180ha. Houve incremento de área, devido ao bom preço do produto no mercado. Confirmo o preço do produto no mercado. Mais áreas plantadas, devido o preço do produto que continua em alta. Mês de agosto - Após levantamento realizado pela secretaria de Agricultura e Incaper constatou-se uma área em produção de 300ha e em formação de 180 ha. Tudo isso vem ocorrendo, devido ao exagero no preço do produto no mercado.",11/12/2015,GVIGNATTI,100,25175,
2015,12,32,1,2,3908,0139.2010,0,N,9,6,9,30,104,104,30,73,702,2500.00,"Borracha Coagulada (não irrigada) - Incremento de área, devido a pouco utilização de mão-de-obra, utilização de áreas de encostas e perspectivas de bons preço.",11/12/2015,GVIGNATTI,100,2520,
2015,12,32,1,2,3908,0139.9060,0,N,9,6,2,0,40,40,10,26,650,2300.00,"Palmito(não irrigado) - RM/HA abaixo da média, devido a falta de chuvas no decorrer do ano por se tratar de uma cultura não irrigada.",11/12/2015,GVIGNATTI,100,2258,
2015,12,32,1,2,3908,9119.4040,0,N,9,6,2,0,70,70,20,910,13000,1200.00,"Mandioca p/ mesa(não irrigada) - Queda de área e RM/HA, devido a estiagem prolongada. A comercialização do produto é feita em feiras livres e entrega nas escolas como merenda escolar. Confirmo o preço do produto no mercado.",11/12/2015,GVIGNATTI,100,1200,
2015,12,32,1,2,4708,0111.0070,1,S,1,6,2,0,120,120,0,216,1800,500.00,"Toda área foi perdida em virtude da falta de chuvas , as represas estão com níveis muito baixo para irrigação.",15/12/2015,VINICIOSSILVA,100,500,
2015,12,32,1,2,4708,0119.1040,1,S,1,6,9,0,88,88,0,79,898,2500.00,Aumento de área em virtude de aproveitamento do plantio em áreas de lavouras novas e adubadas e irrigadas.,15/12/2015,VINICIOSSILVA,100,2500,
2015,12,32,1,2,4708,0119.1040,2,S,1,6,2,0,40,40,0,32,800,2300.00,Por fal de chuva não foi plantada feijão 2 safra o município esta com as barragens secas não tendo agua para irrigar a lavouras,15/12/2015,VINICIOSSILVA,100,2300,
2015,12,32,1,2,4708,0119.2050,0,N,1,6,9,25,25,25,30,1250,50000,41.00,,15/12/2015,VINICIOSSILVA,100,40.75,
2015,12,32,1,2,4708,0119.4040,0,N,1,6,9,40,40,40,20,680,17000,70.00,Queda do preço sem explicação pois este produto atingiu um preço execelente e agora esta em baixa no mercado.,15/12/2015,VINICIOSSILVA,100,77.7,
2015,12,32,1,2,4708,0131.0010,0,N,1,6,9,5,30,30,0,360,12000,970.00,,15/12/2015,VINICIOSSILVA,100,970,
2015,12,32,1,2,4708,0133.1040,0,N,1,6,9,5,15,15,30,240,16000,1000.00,,15/12/2015,VINICIOSSILVA,100,1015,
2015,12,32,1,2,4708,0133.2080,0,N,1,6,2,10,60,60,30,384,6400,1000.00,Queda no rendimento médio provocado pela falta de chuvas durante os meses de dezembro e janeiro,15/12/2015,VINICIOSSILVA,100,998.5,
2015,12,32,1,2,4708,0133.2340,0,S,1,6,9,25,50,50,0,850,17000,800.00,,15/12/2015,VINICIOSSILVA,100,800,
2015,12,32,1,2,4708,0133.3030,0,N,1,6,2,0,200,200,30,1400,7000,520.00,Queda do rendimento médio provocado pela falta de chuvas no período deixando os frutos muito pequeno dificultando sua comercialização,15/12/2015,VINICIOSSILVA,100,535.7,
2015,12,32,1,2,4708,0133.3030,0,S,1,6,2,50,500,500,30,4000,8000,520.00,Queda no rendimento em virtude da falta de agua para irrigação da cultura,15/12/2015,VINICIOSSILVA,100,534,
2015,12,32,1,2,4708,0134.0022,0,N,1,6,2,0,150,150,0,120,800,5100.00,"Dados reavaliados pela incaper, em levantamento efetuado em campo",15/12/2015,VINICIOSSILVA,100,4632.5,
2015,12,32,1,2,4708,0134.0022,0,S,1,6,2,2500,9000,9000,0,14400,1600,5100.00,"Queda de área em produção e aumento de area em formação motivo renovação das lavouras com extinção das lavouras velhas não produtiva. Queda no rendimento em função principalmente da grande seca enfrentada no período, que prejudicou o enchimento dos grãos",15/12/2015,VINICIOSSILVA,100,4632.5,
2015,12,32,1,2,4708,0135.0010,0,N,1,6,9,40,30,30,45,6,200,7300.00,Preço confirmado junto aos produtores,15/12/2015,VINICIOSSILVA,100,7300,
2015,12,32,1,2,4708,0139.1060,0,S,1,6,9,30,20,14,30,35,2500,27900.00,Plantio de áreas novas devido a grande valorização do produto no mercado.,15/12/2015,VINICIOSSILVA,100,26925,
2015,12,32,1,2,4708,0139.2010,0,N,1,6,9,120,510,510,40,1071,2100,2100.00,,15/12/2015,VINICIOSSILVA,100,2100,
2015,12,32,1,2,5150,0111.0070,1,S,9,6,9,0,30,30,0,48,1600,550.00,"Milho Irrigado (1ª safra) - A queda na área do produto se deve alguns proprietários que deixaram de plantar a cultura, devido o preço baixo do produto no mercado, tornando inviável o plantio e a falta de mão-de-obra por estar sendo excassa no município.",11/12/2015,GVIGNATTI,100,550,
2015,12,32,1,2,5150,0111.0070,2,S,9,0,0,0,0,0,,0,0,,Milho em grãos 2ª safra (irrigado) - Não há intenção de plantio em função da estiagem.,11/12/2015,GVIGNATTI,0,0,
2015,12,32,1,2,5150,0119.1030,1,S,9,6,9,0,10,10,0,12,1200,2200.00,"Feijão de cor Irrigado (1ª safra) - A variedade plantada é do feijão de cor, conhecido como carioquinha. Não houve queda no RM/HA esperado, vez que os produtores plantaram mais cedo e tinham muita água nos reservatórios.",11/12/2015,GVIGNATTI,100,2200,
2015,12,32,1,2,5150,0119.3010,0,N,9,5,2,0,1,1,0,15,15000,1100.00,"Abacaxi(não irrigado) - poderá haver queda no RM/HA em função da estiagem. Outubro - Queda no RM/HA, devido a estiagem.",11/12/2015,GVIGNATTI,100,1260,
2015,12,32,1,2,5150,0119.3020,0,S,9,6,9,0,10,10,0,200,20000,600.00,"Melancia(irrigada) - Previsão de renovação e incremento de área. Segundo o Téc. as áreas serão plantadas. Outubro - As áreas foram plantadas e 50% foram colhidas até o presente momento. O Técnico manteve o RM/HA, vez que os 50% colhidos superou o RM/HA de 20.000kg.",11/12/2015,GVIGNATTI,100,600,
2015,12,32,1,2,5150,0119.4040,0,N,9,6,2,0,37,37,20,444,12000,60.00,"Mandioca p/ industria - RM/HA abaixo da média, devido a falta de chuvas no decorrer do ano. Confirmo o preço baixo do produto no mercado.",11/12/2015,GVIGNATTI,100,71.25,
2015,12,32,1,2,5150,0121.1050,0,S,9,6,9,0,1,1,20,28,28000,1800.00,Alface(irrigado) - Plantios realizados pelos pequenos produtores.,11/12/2015,GVIGNATTI,100,1750,
2015,12,32,1,2,5150,0121.3110,0,S,9,6,9,0,5,5,20,100,20000,1600.00,Inhame(irrigado) - Previsão de renovação de plantio. Novas áreas foram plantadas. Produtores incentivados pelos programas do Governo Federal para atender as Escolas na merenda escolar e vendas em feiras livres.,11/12/2015,GVIGNATTI,100,1290,
2015,12,32,1,2,5150,0132.0020,0,S,9,6,2,0,1,1,30,10,10000,4000.00,"Uva Suco(irrigada) - Previsão de queda de área, vez que o produtor após o término da colheita irá erradicar 1ha da cultura. Previsão de queda no RM/HA, devido a falta de manejo com a cultura e estiagem",11/12/2015,GVIGNATTI,100,3150,
2015,12,32,1,2,5150,0133.2080,0,N,9,6,2,0,15,15,20,120,8000,800.00,"Banana(não irrigada) - Queda no RM/HA, devido a falta de chuvas. Queda na área não irrigada, vez que os 5(cinco) ha passaram a ser irrigados pelos produtores.",11/12/2015,GVIGNATTI,100,817.5,
2015,12,32,1,2,5150,0133.2080,0,S,9,6,2,0,20,20,20,300,15000,800.00,"Banana(irrigada) - foram plantados mais 5 ha da cultura no Município para atender o programa do Governo Federal - merenda escolar. Poderá haver queda no RM/HA em função da estiagem. Aumento de mais 5(cinco) ha que passaram a ser irrigados pelos produtores. Outubro - Queda no RM/HA, devido a escassez de chuvas.",11/12/2015,GVIGNATTI,100,817.5,
2015,12,32,1,2,5150,0133.2360,0,S,9,6,2,0,12,12,20,300,25000,2100.00,"Maracuja(irrigado) - Segundo o téc, se continuar a estiagem poderá ter queda no RM/HA. Outubro - Queda no RM/HA, devido a falta de chuvas.",11/12/2015,GVIGNATTI,100,1628,
2015,12,32,1,2,5150,0133.3030,0,S,9,6,2,15,50,50,20,750,15000,700.00,"Coco(irrigado) - Toda a área é irrigada. Se persistir a falta de chuvas, poderá ter queda no RM/HA. Outubro - Queda no RM/HA, devido a falta de chuvas.",11/12/2015,GVIGNATTI,100,620,
2015,12,32,1,2,5150,0134.0022,0,S,9,6,2,1300,8120,8120,0,12992,1600,5000.00,"Café (irrigado) - Queda no RM/HA, devido a falta de chuvas na região. Segundo o téc do INCAPER, o RM/HA poderá sofrer alterações. Pediu que vai fazer levantamento após a conclusão da colheita. Mês de agosto - Em virtude das intempéries climáticas que prejudicaram as lavouras no ano de 2014/2015, o RM/HA ficou com 1500kg/ha.",11/12/2015,GVIGNATTI,100,4775,
2015,12,32,1,2,5150,0139.1060,0,S,9,6,9,15,15,15,30,30,2000,22000.00,"Pimenta-do-Reino - RM/HA abaixo da média, vez que a cultura vai estar em início de produção. Confirmo o preço do produto. Mês de Agosto - Incremento de área em função do alto preço do produto no mercado. Dezemnro - Ajuste na área, após levantamento realizado pelos técnico do INCAPER e Secretaria de Agricultura.",11/12/2015,GVIGNATTI,100,25150,
2015,12,32,1,2,5150,0139.2010,0,S,9,4,9,10,0,0,,0,0,,A área encontra-se em formação.,11/12/2015,GVIGNATTI,0,0,
2015,12,32,1,2,5150,9119.4040,0,N,9,6,2,0,3,3,20,36,12000,1200.00,"Mandioca p/ mesa - RM/HA abaixo da média, devido a falta de chuvas no decorrer do ano. Confirmo o preço do produto no mercado.",11/12/2015,GVIGNATTI,100,1170,
2015,12,32,1,2,5176,0111.0070,1,S,1,6,2,0,150,75,0,188,2507,600.00,Queda da área em virtude da falta de chuvas durante a germinação das sementes provocando a abortagem das plantas,15/12/2015,VINICIOSSILVA,100,500,
2015,12,32,1,2,5176,0119.1040,1,S,1,6,2,0,100,100,0,80,800,2450.00,Perda de 30 hectare em virtude da falta de agua para irrigação não choveu no período de germinação da planta,15/12/2015,VINICIOSSILVA,100,2500,
2015,12,32,1,2,5176,0119.1040,2,S,1,6,2,0,120,120,0,96,800,2450.00,,15/12/2015,VINICIOSSILVA,100,2200,
2015,12,32,1,2,5176,0119.3020,0,S,1,6,9,0,10,10,0,200,20000,400.00,Aumento de área em virtude do aproveitamento das área de café novo adubação e mercado.,15/12/2015,VINICIOSSILVA,100,400,
2015,12,32,1,2,5176,0131.0010,0,N,1,6,9,1,10,10,0,100,10000,710.00,"Dados reavaliado pela incaper local, foi detectado dois plantios no municipios a nivel comercial.",15/12/2015,VINICIOSSILVA,100,710,
2015,12,32,1,2,5176,0133.2080,0,S,1,6,2,25,150,150,80,1200,8000,900.00,"Com a falta de chuva no município nos meses de Novembro, dezembro e Janeiro o rendimento médio desta cultura já esta comprometido",15/12/2015,VINICIOSSILVA,100,900,
2015,12,32,1,2,5176,0133.2330,0,S,1,6,9,50,300,300,50,18000,60000,600.00,"Confirmado o aumento do preço, motivo falto do produto no mercado provocado pela falta de agua seca.",15/12/2015,VINICIOSSILVA,100,702.5,
2015,12,32,1,2,5176,0133.2340,0,N,1,6,9,0,4,4,0,54,13500,800.00,,15/12/2015,VINICIOSSILVA,100,800,
2015,12,32,1,2,5176,0133.2360,0,S,1,6,9,0,10,4,70,54,13500,2000.00,AUMENTO DA AREA PLANTADA CONFORME LEVANTAMENTO EFETUADO EM CAMPO PELO TECNICO DA INCAPER LOCAL.,15/12/2015,VINICIOSSILVA,100,1834.5,
2015,12,32,1,2,5176,0133.3030,0,S,1,6,9,100,440,440,60,4840,11000,520.00,,15/12/2015,VINICIOSSILVA,100,536.5,
2015,12,32,1,2,5176,0134.0022,0,S,1,6,2,3700,18800,18800,0,31960,1700,5083.00,"HOUVE QUEDA NO RENDIMENO DO CAFE EM VIRTUDE DE VARIOS FATORES SENDO CLIMATICOS FALTA DE AGUA, MUITO VENTO E ATAQUE DA CONCHONILHA JÁ CONFIRMADO NO FINAL DA SAFRA. DADOS AJUSTADOS APOS CONCLUSÃO E FECHAMENTO DA SAFRA PELA INCAPER",15/12/2015,VINICIOSSILVA,100,4613.85,
2015,12,32,1,2,5176,0135.0010,0,S,1,6,9,35,18,18,80,5,278,7000.00,Aumentodoo preço baseado na cotação do dolar,15/12/2015,VINICIOSSILVA,100,7016.67,
2015,12,32,1,2,5176,0139.1060,0,S,1,6,9,400,250,250,65,875,3500,27000.00,"Confirmado o preço pago ao produtor, este produto esta cada dia com o preço mais elevado, devido a grande procura pelos compradores intermediários. Foi constatado pelos técnicos da incaper um aumento muito grande de plantio de pimenta no municipio, em função do preços ser mais compensador que a cultura do café, pois em pequena área de pimenta o faturamento e o triplo do café.",15/12/2015,VINICIOSSILVA,100,26250,
2015,12,32,1,2,5176,0139.2010,0,N,1,6,9,30,10,10,75,21,2100,2100.00,,15/12/2015,VINICIOSSILVA,100,2100,
2015,12,32,1,2,5176,9119.4040,0,N,1,6,9,0,25,25,70,500,20000,80.00,CONFIRMADO A QUEDA DO PREÇO PAGO AO PRODUTOR DEVIDO A GRANDERTA DO PRODUTO NO MERCADO,15/12/2015,VINICIOSSILVA,100,84,
2015,12,32,1,3,359,0111.0020,1,S,1,6,2,0,8,8,0,20,2500,1000.00,Fevereiro 2015: Longo período de estiagem em Dezembro 2014 e Janeiro de 2015 ocasionou um baixo rendimento da cultura.,01/12/2015,SISTEMA,100,1000,
2015,12,32,1,3,359,0111.0070,1,S,1,6,9,0,8,8,0,14,1750,550.00,,01/12/2015,SISTEMA,100,550,
2015,12,32,1,3,359,0113.0010,0,N,1,6,2,0,30,30,0,1620,54000,50.00,Fevereiro 2015: Longo período de estiagem em Dezembro 2014 e Janeiro de 2015 ocasionou um baixo rendimento da cultura.,01/12/2015,SISTEMA,100,50,
